Time - Plot 0,Amplitude - Plot 0,Time - Plot 1,Amplitude - Plot 1,,,,
0.000173,-3.6,0.000173,-4.2,,,,
0.000173,-3.6,0.000173,-4.6,,,,
0.000173,-3.8,0.000173,-4.2,,,,
0.000173,-3.8,0.000173,-4.6,,,,
0.000173,-3.6,0.000173,-4.6,,,,
0.000174,-3.8,0.000174,-4.4,,,,
0.000174,-4,0.000174,-4,,,,
0.000174,-3.6,0.000174,-4.2,,,,
0.000174,-4,0.000174,-4.2,,,,
0.000174,-3.8,0.000174,-4.2,,,,
0.000174,-3.6,0.000174,-4.4,,,,
0.000174,-4.2,0.000174,-4.4,,,,
0.000174,-3.8,0.000174,-4.4,,,,
0.000174,-4,0.000174,-4.2,,,,
0.000174,-4.2,0.000174,-4,,,,
0.000175,-4,0.000175,-4,,,,
0.000175,-3.6,0.000175,-3.6,,,,
0.000175,-4,0.000175,-4.2,,,,
0.000175,-4.2,0.000175,-3.8,,,,
0.000175,-4,0.000175,-4.2,,,,
0.000175,-4,0.000175,-3.8,,,,
0.000175,-4.2,0.000175,-3.8,,,,
0.000175,-4.2,0.000175,-3.8,,,,
0.000175,-4,0.000175,-3.8,,,,
0.000175,-4.2,0.000175,-3.6,,,,
0.000176,-4.2,0.000176,-3.4,,,,
0.000176,-4.2,0.000176,-3.4,,,,
0.000176,-4.2,0.000176,-3.6,,,,
0.000176,-4,0.000176,-3.4,,,,
0.000176,-4.2,0.000176,-3.4,,,,
0.000176,-4,0.000176,-3,,,,
0.000176,-4,0.000176,-3.4,,,,
0.000176,-4.2,0.000176,-3.2,,,,
0.000176,-4.2,0.000176,-3.4,,,,
0.000176,-4.4,0.000176,-3,,,,
0.000177,-4,0.000177,-3.2,,,,
0.000177,-4.4,0.000177,-3.2,,,,
0.000177,-3.8,0.000177,-3.2,,,,
0.000177,-4,0.000177,-3,,,,
0.000177,-4,0.000177,-3,,,,
0.000177,-4.2,0.000177,-2.8,,,,
0.000177,-4,0.000177,-3.2,,,,
0.000177,-4,0.000177,-2.8,,,,
0.000177,-4.2,0.000177,-2.8,,,,
0.000178,-4,0.000178,-2.6,,,,
0.000178,-4.2,0.000178,-2.6,,,,
0.000178,-4.2,0.000178,-2.8,,,,
0.000178,-4.2,0.000178,-2.6,,,,
0.000178,-4.2,0.000178,-2.2,,,,
0.000178,-4.4,0.000178,-2.6,,,,
0.000178,-4.4,0.000178,-2.4,,,,
0.000178,-4,0.000178,-2.6,,,,
0.000178,-4,0.000178,-2.6,,,,
0.000178,-4,0.000178,-2,,,,
0.000179,-4.2,0.000179,-2.6,,,,
0.000179,-4.4,0.000179,-2.6,,,,
0.000179,-4,0.000179,-2.8,,,,
0.000179,-4.2,0.000179,-2,,,,
0.000179,-4,0.000179,-2,,,,
0.000179,-4,0.000179,-1.8,,,,
0.000179,-4.4,0.000179,-2,,,,
0.000179,-4,0.000179,-1.8,,,,
0.000179,-3.8,0.000179,-2.2,,,,
0.000179,-4.4,0.000179,-2,,,,
0.000179,-4.2,0.000179,-2,,,,
0.00018,-4.4,0.00018,-1.8,,,,
0.00018,-4.4,0.00018,-1.8,,,,
0.00018,-3.8,0.00018,-1.8,,,,
0.00018,-3.8,0.00018,-1.8,,,,
0.00018,-3.8,0.00018,-1.8,,,,
0.00018,-3.8,0.00018,-1.8,,,,
0.00018,-4.2,0.00018,-2,,,,
0.00018,-4.2,0.00018,-1.8,,,,
0.00018,-3.8,0.00018,-1.4,,,,
0.00018,-4.2,0.00018,-1.4,,,,
0.000181,-4,0.000181,-1.4,,,,
0.000181,-4,0.000181,-1.4,,,,
0.000181,-4.2,0.000181,-1.2,,,,
0.000181,-4.2,0.000181,-1.4,,,,
0.000181,-4,0.000181,-1.4,,,,
0.000181,-4,0.000181,-1.2,,,,
0.000181,-4.2,0.000181,-1.2,,,,
0.000181,-4,0.000181,-1.2,,,,
0.000181,-4.2,0.000181,-1.2,,,,
0.000181,-3.8,0.000181,-1.2,,,,
0.000182,-4,0.000182,-1,,,,
0.000182,-4,0.000182,-1.2,,,,
0.000182,-4,0.000182,-1.2,,,,
0.000182,-3.8,0.000182,-1.2,,,,
0.000182,-3.8,0.000182,-1.2,,,,
0.000182,-3.8,0.000182,-0.8,,,,
0.000182,-3.8,0.000182,-0.8,,,,
0.000182,-3.6,0.000182,-0.8,,,,
0.000182,-3.8,0.000182,-0.8,,,,
0.000182,-3.6,0.000182,-0.8,,,,
0.000183,-3.8,0.000183,-0.8,,,,
0.000183,-4,0.000183,-0.6,,,,
0.000183,-3.6,0.000183,-0.6,,,,
0.000183,-3.8,0.000183,-0.4,,,,
0.000183,-3.8,0.000183,-0.4,,,,
0.000183,-3.6,0.000183,-0.6,,,,
0.000183,-3.6,0.000183,-0.2,,,,
0.000183,-3.8,0.000183,-0.8,,,,
0.000183,-3.4,0.000183,-0.6,,,,
0.000183,-3.4,0.000183,-0.6,,,,
0.000184,-3.8,0.000184,-0.2,,,,
0.000184,-3.4,0.000184,-0.4,,,,
0.000184,-3.8,0.000184,-0.2,,,,
0.000184,-3.8,0.000184,-0.2,,,,
0.000184,-3.4,0.000184,0,,,,
0.000184,-3.8,0.000184,-0.2,,,,
0.000184,-3.6,0.000184,-0.2,,,,
0.000184,-3.8,0.000184,-0.2,,,,
0.000184,-3.4,0.000184,0,,,,
0.000184,-3.6,0.000184,-0.2,,,,
0.000185,-3.4,0.000185,0,,,,
0.000185,-3.4,0.000185,0,,,,
0.000185,-3.6,0.000185,0,,,,
0.000185,-3.4,0.000185,-0.4,,,,
0.000185,-3.2,0.000185,0,,,,
0.000185,-3.4,0.000185,0,,,,
0.000185,-3.4,0.000185,-0.2,,,,
0.000185,-3.4,0.000185,-0.2,,,,
0.000185,-3.4,0.000185,0.2,,,,
0.000185,-3.2,0.000185,0.6,,,,
0.000186,-3.2,0.000186,0.6,,,,
0.000186,-3.2,0.000186,0.4,,,,
0.000186,-3.2,0.000186,0.2,,,,
0.000186,-3.2,0.000186,0.2,,,,
0.000186,-3.2,0.000186,0.4,,,,
0.000186,-3.2,0.000186,0.2,,,,
0.000186,-3,0.000186,0.4,,,,
0.000186,-3.2,0.000186,0.4,,,,
0.000186,-3,0.000186,0.8,,,,
0.000186,-3,0.000186,0.8,,,,
0.000187,-3.2,0.000187,0.4,,,,
0.000187,-3,0.000187,0.6,,,,
0.000187,-2.8,0.000187,0.6,,,,
0.000187,-2.8,0.000187,0.4,,,,
0.000187,-2.8,0.000187,0.6,,,,
0.000187,-2.8,0.000187,0.6,,,,
0.000187,-2.8,0.000187,0.6,,,,
0.000187,-2.6,0.000187,0.6,,,,
0.000187,-2.8,0.000187,1,,,,
0.000188,-3,0.000188,1,,,,
0.000188,-2.8,0.000188,0.4,,,,
0.000188,-2.4,0.000188,0.8,,,,
0.000188,-2.8,0.000188,0.8,,,,
0.000188,-2.8,0.000188,0.6,,,,
0.000188,-2.8,0.000188,0.8,,,,
0.000188,-2.4,0.000188,0.6,,,,
0.000188,-2.2,0.000188,0.8,,,,
0.000188,-2.4,0.000188,1,,,,
0.000188,-2.6,0.000188,0.6,,,,
0.000189,-2.8,0.000189,0.6,,,,
0.000189,-2.4,0.000189,0.6,,,,
0.000189,-2.4,0.000189,1,,,,
0.000189,-2.2,0.000189,1.2,,,,
0.000189,-2.4,0.000189,1.2,,,,
0.000189,-2.4,0.000189,1.2,,,,
0.000189,-2.2,0.000189,1,,,,
0.000189,-2,0.000189,1,,,,
0.000189,-2.4,0.000189,1,,,,
0.000189,-2.4,0.000189,1,,,,
0.000189,-2.6,0.000189,1.2,,,,
0.00019,-2.2,0.00019,1.2,,,,
0.00019,-2,0.00019,1.2,,,,
0.00019,-2,0.00019,1.2,,,,
0.00019,-2,0.00019,1.2,,,,
0.00019,-2,0.00019,1,,,,
0.00019,-2.2,0.00019,1,,,,
0.00019,-2.4,0.00019,0.8,,,,
0.00019,-2,0.00019,1.6,,,,
0.00019,-2.2,0.00019,1.2,,,,
0.00019,-2.2,0.00019,1.4,,,,
0.000191,-1.8,0.000191,1.4,,,,
0.000191,-2,0.000191,1.6,,,,
0.000191,-2.2,0.000191,1.2,,,,
0.000191,-2.2,0.000191,1.4,,,,
0.000191,-1.8,0.000191,1.4,,,,
0.000191,-2.2,0.000191,1.4,,,,
0.000191,-2.2,0.000191,1.4,,,,
0.000191,-2,0.000191,1.4,,,,
0.000191,-2,0.000191,1.4,,,,
0.000191,-2,0.000191,1.2,,,,
0.000192,-1.8,0.000192,1.2,,,,
0.000192,-1.8,0.000192,1,,,,
0.000192,-1.8,0.000192,1.2,,,,
0.000192,-1.8,0.000192,1.4,,,,
0.000192,-2,0.000192,1.2,,,,
0.000192,-1.6,0.000192,1.8,,,,
0.000192,-1.8,0.000192,1.4,,,,
0.000192,-1.8,0.000192,1.6,,,,
0.000192,-1.6,0.000192,1.4,,,,
0.000192,-1.6,0.000192,1.4,,,,
0.000193,-1.6,0.000193,1.4,,,,
0.000193,-1.6,0.000193,1.6,,,,
0.000193,-1.6,0.000193,1.6,,,,
0.000193,-1.6,0.000193,1.6,,,,
0.000193,-1.6,0.000193,1.4,,,,
0.000193,-1.6,0.000193,1.6,,,,
0.000193,-1.2,0.000193,1.4,,,,
0.000193,-1.2,0.000193,1.6,,,,
0.000193,-1.6,0.000193,1.6,,,,
0.000193,-1.6,0.000193,1.8,,,,
0.000194,-1.2,0.000194,1.6,,,,
0.000194,-1.6,0.000194,1.8,,,,
0.000194,-1.2,0.000194,1.4,,,,
0.000194,-1,0.000194,1.6,,,,
0.000194,-1.4,0.000194,1.6,,,,
0.000194,-1.4,0.000194,1.8,,,,
0.000194,-1.4,0.000194,1.4,,,,
0.000194,-1.2,0.000194,2,,,,
0.000194,-1.4,0.000194,1.6,,,,
0.000194,-1,0.000194,1.8,,,,
0.000195,-1.4,0.000195,1.6,,,,
0.000195,-1.2,0.000195,1.8,,,,
0.000195,-1,0.000195,1.4,,,,
0.000195,-1.2,0.000195,1.6,,,,
0.000195,-1.2,0.000195,1.6,,,,
0.000195,-1,0.000195,1.6,,,,
0.000195,-0.8,0.000195,1.2,,,,
0.000195,-1,0.000195,1.6,,,,
0.000195,-1,0.000195,1.8,,,,
0.000195,-0.8,0.000195,1.8,,,,
0.000196,-1.2,0.000196,1.8,,,,
0.000196,-1,0.000196,1.8,,,,
0.000196,-1.2,0.000196,1.6,,,,
0.000196,-1,0.000196,1.8,,,,
0.000196,-0.8,0.000196,1.8,,,,
0.000196,-1,0.000196,1.6,,,,
0.000196,-1,0.000196,1.6,,,,
0.000196,-0.8,0.000196,1.8,,,,
0.000196,-1,0.000196,2,,,,
0.000196,-0.8,0.000196,1.4,,,,
0.000197,-0.8,0.000197,1.6,,,,
0.000197,-0.6,0.000197,1.8,,,,
0.000197,-0.6,0.000197,1.4,,,,
0.000197,-0.6,0.000197,1.6,,,,
0.000197,-0.6,0.000197,1.8,,,,
0.000197,-0.6,0.000197,1.8,,,,
0.000197,-0.6,0.000197,1.6,,,,
0.000197,-0.4,0.000197,1.8,,,,
0.000197,-0.6,0.000197,1.6,,,,
0.000198,-0.6,0.000198,1.6,,,,
0.000198,-0.4,0.000198,1.8,,,,
0.000198,-0.4,0.000198,1.6,,,,
0.000198,-0.6,0.000198,1.4,,,,
0.000198,-0.6,0.000198,1.8,,,,
0.000198,-0.4,0.000198,1.4,,,,
0.000198,-0.4,0.000198,1.6,,,,
0.000198,-0.4,0.000198,2,,,,
0.000198,-0.6,0.000198,1.4,,,,
0.000198,-0.6,0.000198,1.2,,,,
0.000199,-0.4,0.000199,1.2,,,,
0.000199,-0.6,0.000199,1.8,,,,
0.000199,-0.4,0.000199,1.6,,,,
0.000199,-0.2,0.000199,1.8,,,,
0.000199,-0.6,0.000199,1.8,,,,
0.000199,-0.4,0.000199,1.8,,,,
0.000199,-0.4,0.000199,1.8,,,,
0.000199,-0.6,0.000199,1.6,,,,
0.000199,-0.4,0.000199,1.4,,,,
0.000199,-0.4,0.000199,1.6,,,,
0.000199,-0.6,0.000199,1.6,,,,
0.0002,-0.2,0.0002,1.4,,,,
0.0002,0,0.0002,1.4,,,,
0.0002,0,0.0002,1.4,,,,
0.0002,-0.2,0.0002,1.6,,,,
0.0002,-0.4,0.0002,1.4,,,,
0.0002,-0.6,0.0002,1.6,,,,
0.0002,0,0.0002,1.8,,,,
0.0002,-0.2,0.0002,1.4,,,,
0.0002,-0.2,0.0002,1.6,,,,
0.0002,-0.4,0.0002,1.6,,,,
0.000201,0,0.000201,1.6,,,,
0.000201,-0.4,0.000201,1.4,,,,
0.000201,-0.2,0.000201,1.4,,,,
0.000201,-0.4,0.000201,1.8,,,,
0.000201,-0.2,0.000201,1.6,,,,
0.000201,-0.2,0.000201,1.4,,,,
0.000201,-0.2,0.000201,1.4,,,,
0.000201,0,0.000201,1.2,,,,
0.000201,-0.2,0.000201,1.4,,,,
0.000201,-0.2,0.000201,1.4,,,,
0.000202,-0.2,0.000202,1.2,,,,
0.000202,0,0.000202,1,,,,
0.000202,0,0.000202,1.4,,,,
0.000202,0,0.000202,1.2,,,,
0.000202,0,0.000202,1.4,,,,
0.000202,0,0.000202,1.4,,,,
0.000202,0,0.000202,1.8,,,,
0.000202,0,0.000202,1.4,,,,
0.000202,0,0.000202,1.4,,,,
0.000202,0,0.000202,1.4,,,,
0.000203,-0.2,0.000203,1.6,,,,
0.000203,-0.2,0.000203,1.4,,,,
0.000203,0,0.000203,1.2,,,,
0.000203,0,0.000203,1.4,,,,
0.000203,0.2,0.000203,1.4,,,,
0.000203,0.2,0.000203,1.2,,,,
0.000203,0.2,0.000203,1.2,,,,
0.000203,0,0.000203,1.6,,,,
0.000203,0,0.000203,1.6,,,,
0.000203,0,0.000203,1.6,,,,
0.000204,0,0.000204,1.6,,,,
0.000204,0.2,0.000204,1.4,,,,
0.000204,0.2,0.000204,1.4,,,,
0.000204,0,0.000204,1.4,,,,
0.000204,0,0.000204,1.2,,,,
0.000204,0.2,0.000204,1.2,,,,
0.000204,-0.2,0.000204,1.4,,,,
0.000204,0,0.000204,1.2,,,,
0.000204,0.6,0.000204,1.4,,,,
0.000204,-0.2,0.000204,1.2,,,,
0.000205,-0.2,0.000205,1.2,,,,
0.000205,0.2,0.000205,1,,,,
0.000205,0.4,0.000205,1.2,,,,
0.000205,0,0.000205,1.4,,,,
0.000205,0,0.000205,1,,,,
0.000205,0.2,0.000205,1,,,,
0.000205,-0.2,0.000205,1.2,,,,
0.000205,0,0.000205,1.4,,,,
0.000205,0.2,0.000205,1.4,,,,
0.000205,0,0.000205,1.6,,,,
0.000206,0.2,0.000206,1.2,,,,
0.000206,0,0.000206,1.2,,,,
0.000206,0.2,0.000206,1.4,,,,
0.000206,0,0.000206,1,,,,
0.000206,0.2,0.000206,1.2,,,,
0.000206,0,0.000206,1.2,,,,
0.000206,0,0.000206,1.4,,,,
0.000206,0.4,0.000206,1.4,,,,
0.000206,0.2,0.000206,1.2,,,,
0.000206,0.2,0.000206,1.2,,,,
0.000207,0.2,0.000207,1,,,,
0.000207,0,0.000207,1,,,,
0.000207,0,0.000207,1.2,,,,
0.000207,0,0.000207,1.2,,,,
0.000207,0.2,0.000207,1.2,,,,
0.000207,0.2,0.000207,1.2,,,,
0.000207,0,0.000207,1.2,,,,
0.000207,0,0.000207,1.2,,,,
0.000207,0.2,0.000207,1.2,,,,
0.000208,0,0.000208,1.2,,,,
0.000208,0.2,0.000208,1.2,,,,
0.000208,0,0.000208,1.2,,,,
0.000208,0.2,0.000208,1.2,,,,
0.000208,0.4,0.000208,1.2,,,,
0.000208,0.4,0.000208,1,,,,
0.000208,0.4,0.000208,1.4,,,,
0.000208,0,0.000208,0.6,,,,
0.000208,-0.2,0.000208,0.8,,,,
0.000208,0.4,0.000208,0.6,,,,
0.000208,0.2,0.000208,1.4,,,,
0.000209,0.2,0.000209,1.4,,,,
0.000209,0,0.000209,1.4,,,,
0.000209,0,0.000209,1.2,,,,
0.000209,0.2,0.000209,1.2,,,,
0.000209,0.2,0.000209,1.4,,,,
0.000209,0.2,0.000209,1.2,,,,
0.000209,0.2,0.000209,1.2,,,,
0.000209,0,0.000209,1,,,,
0.000209,0,0.000209,0.8,,,,
0.000209,0.4,0.000209,1,,,,
0.00021,0.2,0.00021,1.2,,,,
0.00021,0.4,0.00021,1,,,,
0.00021,0.2,0.00021,1.2,,,,
0.00021,0.2,0.00021,1,,,,
0.00021,0,0.00021,1,,,,
0.00021,0.4,0.00021,1.2,,,,
0.00021,0.2,0.00021,1.2,,,,
0.00021,0.2,0.00021,1.2,,,,
0.00021,0.2,0.00021,1.2,,,,
0.00021,0,0.00021,1,,,,
0.000211,0,0.000211,1,,,,
0.000211,0.2,0.000211,1,,,,
0.000211,0,0.000211,1,,,,
0.000211,-0.2,0.000211,1,,,,
0.000211,0.2,0.000211,1,,,,
0.000211,0.4,0.000211,1.2,,,,
0.000211,0.2,0.000211,1,,,,
0.000211,0.2,0.000211,1,,,,
0.000211,0.2,0.000211,1,,,,
0.000211,0,0.000211,1,,,,
0.000212,0,0.000212,1.2,,,,
0.000212,0.4,0.000212,1,,,,
0.000212,0.2,0.000212,1,,,,
0.000212,-0.2,0.000212,1.2,,,,
0.000212,0.2,0.000212,1.2,,,,
0.000212,0,0.000212,1,,,,
0.000212,0.2,0.000212,1.2,,,,
0.000212,0.2,0.000212,0.8,,,,
0.000212,0,0.000212,1,,,,
0.000212,0.2,0.000212,1.2,,,,
0.000213,0.2,0.000213,1.4,,,,
0.000213,0.2,0.000213,1.2,,,,
0.000213,0.2,0.000213,1.2,,,,
0.000213,0.2,0.000213,1.2,,,,
0.000213,-0.2,0.000213,1,,,,
0.000213,0.4,0.000213,0.8,,,,
0.000213,0.2,0.000213,1.2,,,,
0.000213,0,0.000213,1.2,,,,
0.000213,0.4,0.000213,1.2,,,,
0.000213,0,0.000213,1.2,,,,
0.000214,0.2,0.000214,1.2,,,,
0.000214,0.4,0.000214,1.2,,,,
0.000214,0,0.000214,1,,,,
0.000214,0.2,0.000214,1.4,,,,
0.000214,0.2,0.000214,1.2,,,,
0.000214,0.2,0.000214,1.2,,,,
0.000214,0.2,0.000214,1.2,,,,
0.000214,0.4,0.000214,1.2,,,,
0.000214,0,0.000214,1.2,,,,
0.000214,0.2,0.000214,1.2,,,,
0.000215,0.2,0.000215,1,,,,
0.000215,0.2,0.000215,1,,,,
0.000215,0,0.000215,1,,,,
0.000215,0.4,0.000215,1.2,,,,
0.000215,0.6,0.000215,0.8,,,,
0.000215,0.2,0.000215,1.2,,,,
0.000215,0.2,0.000215,1.4,,,,
0.000215,0.2,0.000215,1.6,,,,
0.000215,0.4,0.000215,1.4,,,,
0.000215,0.4,0.000215,1.2,,,,
0.000216,0.2,0.000216,1.2,,,,
0.000216,0,0.000216,1.4,,,,
0.000216,0.4,0.000216,1.4,,,,
0.000216,0.4,0.000216,1.6,,,,
0.000216,0,0.000216,1.2,,,,
0.000216,0.2,0.000216,1.4,,,,
0.000216,0.4,0.000216,1.6,,,,
0.000216,0.2,0.000216,1.2,,,,
0.000216,0.6,0.000216,1.2,,,,
0.000216,0.4,0.000216,1.2,,,,
0.000217,0.4,0.000217,1.2,,,,
0.000217,0.4,0.000217,1.4,,,,
0.000217,0.4,0.000217,1.2,,,,
0.000217,0.2,0.000217,1.6,,,,
0.000217,0.6,0.000217,1.6,,,,
0.000217,0.6,0.000217,1.6,,,,
0.000217,0.4,0.000217,1.6,,,,
0.000217,0.2,0.000217,1.2,,,,
0.000217,0.4,0.000217,1.4,,,,
0.000218,0.4,0.000218,1.4,,,,
0.000218,0.2,0.000218,1.4,,,,
0.000218,0.4,0.000218,1.6,,,,
0.000218,0.6,0.000218,1.4,,,,
0.000218,0.6,0.000218,1.6,,,,
0.000218,0.6,0.000218,1.8,,,,
0.000218,0.4,0.000218,1.2,,,,
0.000218,0.4,0.000218,1.4,,,,
0.000218,0.4,0.000218,1.2,,,,
0.000218,0.4,0.000218,1.8,,,,
0.000218,0.6,0.000218,1.8,,,,
0.000219,0.6,0.000219,1.8,,,,
0.000219,0.4,0.000219,1.6,,,,
0.000219,0.4,0.000219,1.8,,,,
0.000219,0.4,0.000219,1.4,,,,
0.000219,0.6,0.000219,1.8,,,,
0.000219,0.4,0.000219,1.6,,,,
0.000219,0.2,0.000219,1.6,,,,
0.000219,0.2,0.000219,1.8,,,,
0.000219,0.6,0.000219,1.6,,,,
0.000219,0.8,0.000219,1.6,,,,
0.00022,0.8,0.00022,1.6,,,,
0.00022,0.6,0.00022,1.6,,,,
0.00022,0.6,0.00022,1.6,,,,
0.00022,0.4,0.00022,1.4,,,,
0.00022,0.8,0.00022,2,,,,
0.00022,0.6,0.00022,1.8,,,,
0.00022,0.4,0.00022,2,,,,
0.00022,0.4,0.00022,1.6,,,,
0.00022,0.6,0.00022,1.8,,,,
0.00022,0.6,0.00022,1.8,,,,
0.000221,0.4,0.000221,1.6,,,,
0.000221,0.6,0.000221,1.8,,,,
0.000221,0.8,0.000221,1.8,,,,
0.000221,0.6,0.000221,1.8,,,,
0.000221,0.8,0.000221,2,,,,
0.000221,0.6,0.000221,1.8,,,,
0.000221,0.8,0.000221,1.8,,,,
0.000221,0.8,0.000221,1.8,,,,
0.000221,0.8,0.000221,1.8,,,,
0.000221,0.8,0.000221,1.6,,,,
0.000222,0.8,0.000222,1.8,,,,
0.000222,0.8,0.000222,2,,,,
0.000222,0.6,0.000222,2.2,,,,
0.000222,0.6,0.000222,1.8,,,,
0.000222,1,0.000222,1.8,,,,
0.000222,1,0.000222,2,,,,
0.000222,1,0.000222,1.8,,,,
0.000222,0.8,0.000222,2,,,,
0.000222,0.8,0.000222,2.2,,,,
0.000222,0.6,0.000222,1.8,,,,
0.000223,1,0.000223,2,,,,
0.000223,1,0.000223,2.2,,,,
0.000223,1.2,0.000223,2.2,,,,
0.000223,1.2,0.000223,1.8,,,,
0.000223,1.2,0.000223,2,,,,
0.000223,1,0.000223,2,,,,
0.000223,0.8,0.000223,2.4,,,,
0.000223,1.4,0.000223,2.2,,,,
0.000223,0.8,0.000223,2.4,,,,
0.000223,1,0.000223,2,,,,
0.000224,1.4,0.000224,2.2,,,,
0.000224,1.2,0.000224,2,,,,
0.000224,1,0.000224,2.2,,,,
0.000224,1,0.000224,2.2,,,,
0.000224,1.2,0.000224,2.2,,,,
0.000224,1.2,0.000224,2,,,,
0.000224,1.2,0.000224,2.4,,,,
0.000224,1,0.000224,2,,,,
0.000224,1.2,0.000224,2,,,,
0.000224,1.2,0.000224,2,,,,
0.000225,1.6,0.000225,2.2,,,,
0.000225,1.2,0.000225,2,,,,
0.000225,1.4,0.000225,2,,,,
0.000225,1.6,0.000225,2,,,,
0.000225,1.4,0.000225,2,,,,
0.000225,1.2,0.000225,2.2,,,,
0.000225,1.2,0.000225,2.4,,,,
0.000225,1.6,0.000225,2.2,,,,
0.000225,1.6,0.000225,2.2,,,,
0.000225,1.2,0.000225,2.2,,,,
0.000226,1.4,0.000226,2.2,,,,
0.000226,1.4,0.000226,2.2,,,,
0.000226,1.6,0.000226,2.4,,,,
0.000226,1.6,0.000226,2.2,,,,
0.000226,1.6,0.000226,2.4,,,,
0.000226,1.6,0.000226,2.6,,,,
0.000226,1.8,0.000226,2,,,,
0.000226,2,0.000226,2.2,,,,
0.000226,2,0.000226,2.2,,,,
0.000227,1.6,0.000227,2.2,,,,
0.000227,1.6,0.000227,2.4,,,,
0.000227,1.6,0.000227,2.6,,,,
0.000227,1.8,0.000227,2.6,,,,
0.000227,1.8,0.000227,2.4,,,,
0.000227,1.8,0.000227,2.4,,,,
0.000227,1.6,0.000227,2.8,,,,
0.000227,1.8,0.000227,2.4,,,,
0.000227,2.2,0.000227,2.4,,,,
0.000227,1.8,0.000227,2.4,,,,
0.000228,2,0.000228,2.4,,,,
0.000228,2.2,0.000228,2.6,,,,
0.000228,2.2,0.000228,2.4,,,,
0.000228,2.2,0.000228,2.4,,,,
0.000228,2,0.000228,2.8,,,,
0.000228,2.2,0.000228,2.2,,,,
0.000228,2,0.000228,2.2,,,,
0.000228,2.6,0.000228,2.2,,,,
0.000228,2.2,0.000228,2.4,,,,
0.000228,2.4,0.000228,2.8,,,,
0.000228,2.4,0.000228,2.4,,,,
0.000229,2.2,0.000229,2.6,,,,
0.000229,2.6,0.000229,2.4,,,,
0.000229,2.6,0.000229,2.6,,,,
0.000229,2.4,0.000229,2.6,,,,
0.000229,2.2,0.000229,2.4,,,,
0.000229,2.2,0.000229,2.6,,,,
0.000229,2.4,0.000229,2.4,,,,
0.000229,2.8,0.000229,2.4,,,,
0.000229,2.8,0.000229,2.4,,,,
0.000229,2.8,0.000229,2.2,,,,
0.00023,2.8,0.00023,2.2,,,,
0.00023,2.6,0.00023,2.4,,,,
0.00023,2.6,0.00023,2.4,,,,
0.00023,2.6,0.00023,2.4,,,,
0.00023,2.8,0.00023,2.6,,,,
0.00023,2.8,0.00023,2.4,,,,
0.00023,2.8,0.00023,2.4,,,,
0.00023,2.6,0.00023,2.4,,,,
0.00023,2.8,0.00023,2.4,,,,
0.00023,2.6,0.00023,2.2,,,,
0.000231,2.6,0.000231,2.4,,,,
0.000231,2.8,0.000231,2.8,,,,
0.000231,3,0.000231,2.6,,,,
0.000231,2.8,0.000231,2.4,,,,
0.000231,3,0.000231,2.4,,,,
0.000231,2.8,0.000231,2.4,,,,
0.000231,3.2,0.000231,2.2,,,,
0.000231,3,0.000231,2.2,,,,
0.000231,3,0.000231,2.2,,,,
0.000231,3,0.000231,2.4,,,,
0.000232,3.2,0.000232,2.4,,,,
0.000232,3,0.000232,2.6,,,,
0.000232,3.4,0.000232,2.6,,,,
0.000232,3.2,0.000232,2,,,,
0.000232,3.4,0.000232,2.4,,,,
0.000232,3.2,0.000232,2.2,,,,
0.000232,3,0.000232,2.4,,,,
0.000232,3.4,0.000232,2.6,,,,
0.000232,3.4,0.000232,2.4,,,,
0.000232,3.4,0.000232,2.2,,,,
0.000233,3.4,0.000233,2.2,,,,
0.000233,3.4,0.000233,2.4,,,,
0.000233,3.4,0.000233,2,,,,
0.000233,3.6,0.000233,2,,,,
0.000233,3.6,0.000233,2.2,,,,
0.000233,3.6,0.000233,2.6,,,,
0.000233,3.8,0.000233,2.4,,,,
0.000233,3.6,0.000233,2.2,,,,
0.000233,3.8,0.000233,2.4,,,,
0.000233,3.8,0.000233,2.2,,,,
0.000234,3.6,0.000234,2.4,,,,
0.000234,3.8,0.000234,2.2,,,,
0.000234,3.6,0.000234,2.2,,,,
0.000234,3.6,0.000234,2.4,,,,
0.000234,3.8,0.000234,2.2,,,,
0.000234,4.2,0.000234,2.2,,,,
0.000234,3.8,0.000234,2.2,,,,
0.000234,4.2,0.000234,2.2,,,,
0.000234,4,0.000234,1.8,,,,
0.000234,4,0.000234,2,,,,
0.000235,4,0.000235,2,,,,
0.000235,4.2,0.000235,2,,,,
0.000235,4.2,0.000235,1.8,,,,
0.000235,3.8,0.000235,2.2,,,,
0.000235,4,0.000235,2.2,,,,
0.000235,4.2,0.000235,2.2,,,,
0.000235,4.4,0.000235,2,,,,
0.000235,4.4,0.000235,2,,,,
0.000235,4,0.000235,2,,,,
0.000235,4.2,0.000235,2.2,,,,
0.000236,4.4,0.000236,2,,,,
0.000236,4.4,0.000236,2.2,,,,
0.000236,4.4,0.000236,1.8,,,,
0.000236,4.4,0.000236,2,,,,
0.000236,4.2,0.000236,2,,,,
0.000236,4.6,0.000236,1.8,,,,
0.000236,4.6,0.000236,1.8,,,,
0.000236,4.4,0.000236,1.8,,,,
0.000236,4.6,0.000236,1.8,,,,
0.000237,4.6,0.000237,2,,,,
0.000237,4.6,0.000237,1.8,,,,
0.000237,4.6,0.000237,1.8,,,,
0.000237,4.6,0.000237,1.4,,,,
