Time - Plot 0,Amplitude - Plot 0,Time - Plot 1,Amplitude - Plot 1,,,,,
0.000218,0,0.000218,-0.8,,,,,
0.000218,0,0.000218,-0.8,,,,,
0.000218,0.6,0.000218,-0.8,,,,,
0.000218,-0.2,0.000218,-1,,,,,
0.000218,0,0.000218,-0.8,,,,,
0.000218,-0.2,0.000218,-1,,,,,
0.000218,-0.2,0.000218,-0.8,,,,,
0.000218,-0.2,0.000218,-0.8,,,,,
0.000219,0,0.000219,-0.8,,,,,
0.000219,0,0.000219,-0.8,,,,,
0.000219,0,0.000219,-0.8,,,,,
0.000219,0.2,0.000219,-0.6,,,,,
0.000219,0,0.000219,-1,,,,,
0.000219,-0.2,0.000219,-0.8,,,,,
0.000219,0,0.000219,-1,,,,,
0.000219,0.2,0.000219,-0.8,,,,,
0.000219,-0.2,0.000219,-0.8,,,,,
0.000219,0,0.000219,-0.6,,,,,
0.00022,-0.2,0.00022,-1.2,,,,,
0.00022,-0.4,0.00022,-0.8,,,,,
0.00022,0.2,0.00022,-0.6,,,,,
0.00022,-0.4,0.00022,-0.8,,,,,
0.00022,-0.2,0.00022,-1,,,,,
0.00022,0,0.00022,-0.8,,,,,
0.00022,-0.2,0.00022,-1.2,,,,,
0.00022,-0.4,0.00022,-0.8,,,,,
0.00022,-0.2,0.00022,-1,,,,,
0.00022,-0.2,0.00022,-0.8,,,,,
0.000221,-0.4,0.000221,-1.2,,,,,
0.000221,0,0.000221,-1.2,,,,,
0.000221,-0.4,0.000221,-1.2,,,,,
0.000221,-0.4,0.000221,-1.2,,,,,
0.000221,-0.2,0.000221,-1.4,,,,,
0.000221,-0.6,0.000221,-1,,,,,
0.000221,-0.2,0.000221,-0.8,,,,,
0.000221,0,0.000221,-0.6,,,,,
0.000221,-0.4,0.000221,-0.8,,,,,
0.000221,-0.4,0.000221,-0.8,,,,,
0.000222,-0.4,0.000222,-0.8,,,,,
0.000222,-0.4,0.000222,-0.8,,,,,
0.000222,-0.4,0.000222,-1,,,,,
0.000222,-0.6,0.000222,-0.8,,,,,
0.000222,-0.4,0.000222,-1,,,,,
0.000222,0,0.000222,-0.8,,,,,
0.000222,-0.2,0.000222,-0.6,,,,,
0.000222,-0.4,0.000222,-1,,,,,
0.000222,-0.4,0.000222,-0.8,,,,,
0.000222,-1,0.000222,-0.8,,,,,
0.000223,-0.4,0.000223,-1,,,,,
0.000223,-0.6,0.000223,-0.6,,,,,
0.000223,-0.4,0.000223,-1,,,,,
0.000223,-0.4,0.000223,-0.8,,,,,
0.000223,-0.6,0.000223,-1,,,,,
0.000223,-0.4,0.000223,-0.8,,,,,
0.000223,-0.4,0.000223,-0.8,,,,,
0.000223,-0.8,0.000223,-1,,,,,
0.000223,-0.6,0.000223,-0.8,,,,,
0.000223,-0.8,0.000223,-0.8,,,,,
0.000224,-0.8,0.000224,-1,,,,,
0.000224,-0.4,0.000224,-1,,,,,
0.000224,-0.4,0.000224,-1.2,,,,,
0.000224,-0.4,0.000224,-0.8,,,,,
0.000224,-0.8,0.000224,-0.6,,,,,
0.000224,-1,0.000224,-1.2,,,,,
0.000224,-1,0.000224,-1.2,,,,,
0.000224,-0.8,0.000224,-1.4,,,,,
0.000224,-1,0.000224,-0.8,,,,,
0.000224,-0.6,0.000224,-0.8,,,,,
0.000225,-1,0.000225,-0.8,,,,,
0.000225,-1,0.000225,-0.8,,,,,
0.000225,-1,0.000225,-0.8,,,,,
0.000225,-1,0.000225,-0.8,,,,,
0.000225,-1,0.000225,-0.8,,,,,
0.000225,-1,0.000225,-1,,,,,
0.000225,-1.2,0.000225,-0.8,,,,,
0.000225,-1.2,0.000225,-0.8,,,,,
0.000225,-1,0.000225,-0.8,,,,,
0.000225,-1,0.000225,-0.8,,,,,
0.000226,-1.4,0.000226,-1,,,,,
0.000226,-1.2,0.000226,-1,,,,,
0.000226,-0.8,0.000226,-1,,,,,
0.000226,-1.4,0.000226,-1.2,,,,,
0.000226,-1.2,0.000226,-0.4,,,,,
0.000226,-1.2,0.000226,-1,,,,,
0.000226,-1.2,0.000226,-0.8,,,,,
0.000226,-1.4,0.000226,-1,,,,,
0.000226,-1.4,0.000226,-0.6,,,,,
0.000227,-1.4,0.000227,-1,,,,,
0.000227,-1.4,0.000227,-0.8,,,,,
0.000227,-1.4,0.000227,-0.8,,,,,
0.000227,-1.4,0.000227,-0.8,,,,,
0.000227,-1.6,0.000227,-0.8,,,,,
0.000227,-1.6,0.000227,-1,,,,,
0.000227,-1.4,0.000227,-0.8,,,,,
0.000227,-1.2,0.000227,-1,,,,,
0.000227,-1,0.000227,-1.2,,,,,
0.000227,-1.6,0.000227,-1.2,,,,,
0.000228,-1.8,0.000228,-1,,,,,
0.000228,-1.6,0.000228,-1.4,,,,,
0.000228,-2,0.000228,-0.8,,,,,
0.000228,-1.8,0.000228,-0.4,,,,,
0.000228,-1.4,0.000228,-1,,,,,
0.000228,-2,0.000228,-1,,,,,
0.000228,-1.8,0.000228,-0.8,,,,,
0.000228,-1.6,0.000228,-1,,,,,
0.000228,-1.8,0.000228,-0.8,,,,,
0.000228,-2,0.000228,-0.6,,,,,
0.000228,-1.6,0.000228,-0.6,,,,,
0.000229,-2,0.000229,-0.6,,,,,
0.000229,-2,0.000229,-0.8,,,,,
0.000229,-1.8,0.000229,-0.6,,,,,
0.000229,-1.8,0.000229,-1,,,,,
0.000229,-2.2,0.000229,-1,,,,,
0.000229,-2,0.000229,-1,,,,,
0.000229,-1.8,0.000229,-0.8,,,,,
0.000229,-2.2,0.000229,-0.8,,,,,
0.000229,-2.2,0.000229,-0.8,,,,,
0.000229,-2.2,0.000229,-0.8,,,,,
0.00023,-2.2,0.00023,-1,,,,,
0.00023,-2.2,0.00023,-0.8,,,,,
0.00023,-2.4,0.00023,-0.8,,,,,
0.00023,-2.4,0.00023,-1,,,,,
0.00023,-2.4,0.00023,-0.8,,,,,
0.00023,-2.6,0.00023,-1,,,,,
0.00023,-2.4,0.00023,-0.6,,,,,
0.00023,-2.6,0.00023,-1,,,,,
0.00023,-2.4,0.00023,-1,,,,,
0.00023,-2.4,0.00023,-1.4,,,,,
0.000231,-2.6,0.000231,-1.2,,,,,
0.000231,-2.8,0.000231,-1,,,,,
0.000231,-2.2,0.000231,-1,,,,,
0.000231,-2.4,0.000231,-1,,,,,
0.000231,-2.6,0.000231,-1,,,,,
0.000231,-2.8,0.000231,-0.8,,,,,
0.000231,-2.6,0.000231,-0.6,,,,,
0.000231,-3,0.000231,-1,,,,,
0.000231,-3,0.000231,-0.8,,,,,
0.000231,-2.6,0.000231,-0.8,,,,,
0.000232,-2.6,0.000232,-0.8,,,,,
0.000232,-2.8,0.000232,-1,,,,,
0.000232,-3,0.000232,-0.8,,,,,
0.000232,-3.2,0.000232,-0.8,,,,,
0.000232,-2.6,0.000232,-0.8,,,,,
0.000232,-3,0.000232,-0.6,,,,,
0.000232,-3,0.000232,-1,,,,,
0.000232,-3.2,0.000232,-1,,,,,
0.000232,-3.2,0.000232,-0.8,,,,,
0.000232,-3,0.000232,-1.2,,,,,
0.000233,-3.2,0.000233,-1,,,,,
0.000233,-3.2,0.000233,-0.8,,,,,
0.000233,-3.2,0.000233,-1,,,,,
0.000233,-3.2,0.000233,-1,,,,,
0.000233,-3.2,0.000233,-0.8,,,,,
0.000233,-3.4,0.000233,-1,,,,,
0.000233,-3.2,0.000233,-1,,,,,
0.000233,-3.4,0.000233,-0.8,,,,,
0.000233,-3.4,0.000233,-1.2,,,,,
0.000233,-3.6,0.000233,-1.2,,,,,
0.000234,-3.2,0.000234,-0.8,,,,,
0.000234,-3.4,0.000234,-1.2,,,,,
0.000234,-3.2,0.000234,-1,,,,,
0.000234,-3.6,0.000234,-0.6,,,,,
0.000234,-3.6,0.000234,-1.2,,,,,
0.000234,-3.8,0.000234,-1.4,,,,,
0.000234,-3.2,0.000234,-1.4,,,,,
0.000234,-3.6,0.000234,-0.6,,,,,
0.000234,-3.8,0.000234,-0.8,,,,,
0.000234,-3.8,0.000234,-0.8,,,,,
0.000235,-4,0.000235,-0.8,,,,,
0.000235,-3.8,0.000235,-0.8,,,,,
0.000235,-3.8,0.000235,-1,,,,,
0.000235,-3.6,0.000235,-0.8,,,,,
0.000235,-4,0.000235,-1,,,,,
0.000235,-4,0.000235,-1,,,,,
0.000235,-4.2,0.000235,-1,,,,,
0.000235,-4,0.000235,-1,,,,,
0.000235,-4,0.000235,-1,,,,,
0.000235,-4,0.000235,-1.2,,,,,
0.000236,-4,0.000236,-1,,,,,
0.000236,-4.2,0.000236,-1.2,,,,,
0.000236,-4.2,0.000236,-1,,,,,
0.000236,-4,0.000236,-0.8,,,,,
0.000236,-4.2,0.000236,-1,,,,,
0.000236,-4.2,0.000236,-1,,,,,
0.000236,-4.2,0.000236,-1,,,,,
0.000236,-4.2,0.000236,-1,,,,,
0.000236,-4.4,0.000236,-1.2,,,,,
0.000237,-4,0.000237,-1.2,,,,,
0.000237,-4.2,0.000237,-0.8,,,,,
0.000237,-4.6,0.000237,-1,,,,,
0.000237,-4.4,0.000237,-1,,,,,
0.000237,-4.4,0.000237,-1,,,,,
0.000237,-4.4,0.000237,-1.2,,,,,
0.000237,-4.4,0.000237,-1,,,,,
0.000237,-4.2,0.000237,-1.2,,,,,
0.000237,-4.6,0.000237,-1.4,,,,,
0.000237,-4.8,0.000237,-1.4,,,,,
0.000237,-4.6,0.000237,-1.2,,,,,
0.000238,-4.6,0.000238,-1.2,,,,,
0.000238,-4.6,0.000238,-1.2,,,,,
0.000238,-4.6,0.000238,-1,,,,,
0.000238,-5,0.000238,-1,,,,,
0.000238,-4.8,0.000238,-0.8,,,,,
0.000238,-4.6,0.000238,-1.4,,,,,
0.000238,-4.8,0.000238,-1,,,,,
0.000238,-5,0.000238,-1,,,,,
0.000238,-4.8,0.000238,-1,,,,,
0.000238,-5,0.000238,-1.2,,,,,
0.000239,-5,0.000239,-1,,,,,
0.000239,-4.8,0.000239,-1,,,,,
0.000239,-5,0.000239,-1.4,,,,,
0.000239,-5.2,0.000239,-1.4,,,,,
0.000239,-5.2,0.000239,-1.2,,,,,
0.000239,-5,0.000239,-1,,,,,
0.000239,-5.2,0.000239,-1,,,,,
0.000239,-5.2,0.000239,-1,,,,,
0.000239,-5,0.000239,-1.2,,,,,
0.000239,-5,0.000239,-1.2,,,,,
0.00024,-4.8,0.00024,-1,,,,,
0.00024,-5.2,0.00024,-1.2,,,,,
0.00024,-5.4,0.00024,-1.4,,,,,
0.00024,-5,0.00024,-1,,,,,
0.00024,-5.2,0.00024,-1,,,,,
0.00024,-5.2,0.00024,-1.2,,,,,
0.00024,-5.4,0.00024,-1.2,,,,,
0.00024,-5.4,0.00024,-1.4,,,,,
0.00024,-5.2,0.00024,-1.6,,,,,
0.00024,-5.4,0.00024,-1.2,,,,,
0.000241,-5.6,0.000241,-1.4,,,,,
0.000241,-5.2,0.000241,-1.4,,,,,
0.000241,-5.4,0.000241,-1.4,,,,,
0.000241,-5.6,0.000241,-1.2,,,,,
0.000241,-5.4,0.000241,-1.2,,,,,
0.000241,-5.4,0.000241,-1,,,,,
0.000241,-5.6,0.000241,-1,,,,,
0.000241,-5.6,0.000241,-1.2,,,,,
0.000241,-5.4,0.000241,-1.2,,,,,
0.000241,-5.4,0.000241,-1,,,,,
0.000242,-5.6,0.000242,-1.4,,,,,
0.000242,-5.6,0.000242,-1.2,,,,,
0.000242,-5.6,0.000242,-1.4,,,,,
0.000242,-5.4,0.000242,-1,,,,,
0.000242,-5.4,0.000242,-1,,,,,
0.000242,-5.4,0.000242,-1.4,,,,,
0.000242,-5.8,0.000242,-1.2,,,,,
0.000242,-5.8,0.000242,-1.4,,,,,
0.000242,-5.6,0.000242,-1.8,,,,,
0.000242,-5.8,0.000242,-1.2,,,,,
0.000243,-5.8,0.000243,-1.4,,,,,
0.000243,-5.8,0.000243,-1,,,,,
0.000243,-5.8,0.000243,-1.2,,,,,
0.000243,-5.4,0.000243,-1.2,,,,,
0.000243,-5.6,0.000243,-1.2,,,,,
0.000243,-5.8,0.000243,-1.4,,,,,
0.000243,-5.8,0.000243,-1.4,,,,,
0.000243,-6,0.000243,-1.2,,,,,
0.000243,-5.8,0.000243,-1.4,,,,,
0.000243,-5.8,0.000243,-1.2,,,,,
0.000244,-5.8,0.000244,-1.4,,,,,
0.000244,-5.4,0.000244,-1.6,,,,,
0.000244,-5.6,0.000244,-1,,,,,
0.000244,-5.6,0.000244,-1.8,,,,,
0.000244,-6,0.000244,-1.8,,,,,
0.000244,-5.6,0.000244,-2,,,,,
0.000244,-6,0.000244,-1.2,,,,,
0.000244,-5.8,0.000244,-1.2,,,,,
0.000244,-5.8,0.000244,-1,,,,,
0.000244,-5.8,0.000244,-1.4,,,,,
0.000245,-6,0.000245,-1.2,,,,,
0.000245,-6,0.000245,-1,,,,,
0.000245,-6,0.000245,-1.2,,,,,
0.000245,-6,0.000245,-1.4,,,,,
0.000245,-6,0.000245,-1.6,,,,,
0.000245,-6,0.000245,-1.8,,,,,
0.000245,-5.8,0.000245,-1.6,,,,,
0.000245,-6.2,0.000245,-1.4,,,,,
0.000245,-6,0.000245,-1.8,,,,,
0.000246,-5.8,0.000246,-1.4,,,,,
0.000246,-6,0.000246,-1.4,,,,,
0.000246,-6,0.000246,-1.4,,,,,
0.000246,-6,0.000246,-1.4,,,,,
0.000246,-6.2,0.000246,-1.2,,,,,
0.000246,-6,0.000246,-1.4,,,,,
0.000246,-6,0.000246,-1.4,,,,,
0.000246,-5.8,0.000246,-1.4,,,,,
0.000246,-6,0.000246,-1.6,,,,,
0.000246,-6,0.000246,-1.6,,,,,
0.000246,-5.8,0.000246,-1.4,,,,,
0.000247,-5.8,0.000247,-1.6,,,,,
0.000247,-6,0.000247,-1.4,,,,,
0.000247,-6,0.000247,-1.6,,,,,
0.000247,-6,0.000247,-1.6,,,,,
0.000247,-5.8,0.000247,-1.6,,,,,
0.000247,-5.8,0.000247,-1.6,,,,,
0.000247,-5.8,0.000247,-1.8,,,,,
0.000247,-6.2,0.000247,-1.6,,,,,
0.000247,-5.6,0.000247,-1.8,,,,,
0.000247,-5.8,0.000247,-1.6,,,,,
0.000248,-5.6,0.000248,-1.4,,,,,
0.000248,-5.6,0.000248,-1.4,,,,,
0.000248,-6.2,0.000248,-1.6,,,,,
0.000248,-6,0.000248,-1.4,,,,,
0.000248,-6,0.000248,-1.6,,,,,
0.000248,-6,0.000248,-1.6,,,,,
0.000248,-6,0.000248,-1.2,,,,,
0.000248,-5.6,0.000248,-1,,,,,
0.000248,-5.8,0.000248,-1.4,,,,,
0.000248,-5.6,0.000248,-1.4,,,,,
0.000249,-5.8,0.000249,-1.6,,,,,
0.000249,-5.8,0.000249,-1.6,,,,,
0.000249,-5.8,0.000249,-1.8,,,,,
0.000249,-5.8,0.000249,-1.4,,,,,
0.000249,-5.4,0.000249,-1.6,,,,,
0.000249,-5.8,0.000249,-1.6,,,,,
0.000249,-5.6,0.000249,-1.4,,,,,
0.000249,-5.6,0.000249,-1.6,,,,,
0.000249,-5.8,0.000249,-1.8,,,,,
0.000249,-5.4,0.000249,-1.6,,,,,
0.00025,-5.6,0.00025,-1.8,,,,,
0.00025,-5.8,0.00025,-1.6,,,,,
0.00025,-5.4,0.00025,-1.4,,,,,
0.00025,-5.2,0.00025,-1.6,,,,,
